pc6/520Proj4/proj4/3-way-pthreads/slurm-3453344.out:DATA, 2, (null), 8518080.573000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452653.out:DATA, 2, (null), 1057951.373000, 2, 3820184, 3227572
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453186.out:DATA, 2, (null), 1180594.899000, 32, 6248084, 6161244
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453203.out:DATA, 2, (null), 576371.062000, 32, 6248084, 6161248
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452612.out:DATA, 2, (null), 2331513.348000, 1, 3746448, 3227540
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453345.out:DATA, 2, (null), 8517900.719000, 1, 6242544, 6160916
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452629.out:DATA, 2, (null), 1162566.454000, 32, 4579992, 3227620
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453288.out:DATA, 2, (null), 7904298.862000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453141.out:DATA, 2, (null), 2277088.696000, 4, 6166884, 5864096
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453237.out:DATA, 2, (null), 4641415.562000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453233.out:DATA, 2, (null), 8842072.151000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453272.out:DATA, 2, (null), 4641878.133000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453248.out:DATA, 2, (null), 4560775.035000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453371.out:DATA, 2, (null), 2279626.467000, 8, 6725908, 6160996
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453275.out:DATA, 2, (null), 2213120.085000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453204.out:DATA, 2, (null), 603424.647000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453175.out:DATA, 2, (null), 1164064.968000, 4, 6166884, 5863800
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453355.out:DATA, 2, (null), 4526525.408000, 16, 7250260, 6161040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452643.out:DATA, 2, (null), 623702.436000, 16, 4752152, 3227676
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453166.out:DATA, 2, (null), 1158715.277000, 32, 6044836, 5864184
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453262.out:DATA, 2, (null), 2324470.768000, 8, 6725908, 6160968
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452596.out:DATA, 2, (null), 2268004.557000, 1, 3746448, 3227540
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453159.out:DATA, 2, (null), 1160648.233000, 4, 6166884, 5864096
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453372.out:DATA, 2, (null), 2281314.457000, 16, 7250260, 6161040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452638.out:DATA, 2, (null), 583612.182000, 4, 3967656, 3227596
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453332.out:DATA, 2, (null), 9093769.618000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453364.out:DATA, 2, (null), 4412609.941000, 2, 6316276, 6160932
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453333.out:DATA, 2, (null), 9093903.691000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453331.out:DATA, 2, (null), 9095064.405000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453382.out:DATA, 2, (null), 4184575.166000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453146.out:DATA, 2, (null), 2274467.559000, 16, 6953380, 5864176
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452602.out:DATA, 2, (null), 2215401.806000, 4, 3967656, 3227596
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453287.out:DATA, 2, (null), 8589880.527000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453261.out:DATA, 2, (null), 2323272.570000, 8, 6725908, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453158.out:DATA, 2, (null), 1160694.579000, 4, 6166884, 5864096
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452597.out:DATA, 2, (null), 2333367.926000, 2, 3820184, 3227628
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452665.out:DATA, 2, (null), 299292.003000, 32, 4579992, 3413252
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452641.out:DATA, 2, (null), 582096.517000, 8, 4229816, 3227572
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452606.out:DATA, 2, (null), 2229716.169000, 16, 4752152, 3227696
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452687.out:DATA, 2, (null), 146038.295000, 32, 4579992, 3236700
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453373.out:DATA, 2, (null), 2279962.220000, 16, 7250260, 6161008
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453341.out:DATA, 2, (null), 8458382.966000, 32, 6248084, 6161208
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453337.out:DATA, 2, (null), 9094144.657000, 16, 7250260, 6161040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453376.out:DATA, 2, (null), 2280034.586000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453374.out:DATA, 2, (null), 2225087.711000, 16, 7250260, 6161040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452672.out:DATA, 2, (null), 583380.715000, 4, 3967656, 3228164
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453120.out:DATA, 2, (null), 4540941.055000, 2, 6019404, 5864000
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453311.out:DATA, 2, (null), 650743.016000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453242.out:DATA, 2, (null), 4555987.198000, 8, 6725908, 6160980
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453161.out:DATA, 2, (null), 1121134.599000, 8, 6429060, 5864100
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452624.out:DATA, 2, (null), 1140740.926000, 16, 4752152, 3227700
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452619.out:DATA, 2, (null), 1113556.344000, 4, 3967656, 3228396
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452670.out:DATA, 2, (null), 992660.362000, 2, 3820184, 3441640
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453221.out:DATA, 2, (null), 10556554.065000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453222.out:DATA, 2, (null), 10556774.141000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453198.out:DATA, 2, (null), 1109727.660000, 8, 6725908, 6160968
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453361.out:DATA, 2, (null), 8337084.452000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453126.out:DATA, 2, (null), 4204496.294000, 8, 6429060, 5864100
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453363.out:DATA, 2, (null), 8335162.691000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453366.out:DATA, 2, (null), 4404864.384000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453401.out:DATA, 2, (null), 3979623.895000, 2, 6316276, 6160936
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452608.out:DATA, 2, (null), 2119423.835000, 16, 4752152, 3227664
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453197.out:DATA, 2, (null), 1108241.567000, 8, 6725908, 6160996
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453399.out:DATA, 2, (null), 7917437.398000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453202.out:DATA, 2, (null), 576074.464000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453273.out:DATA, 2, (null), 4182325.654000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453260.out:DATA, 2, (null), 2322914.849000, 8, 6725908, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453279.out:DATA, 2, (null), 1142230.504000, 8, 6725908, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453227.out:DATA, 2, (null), 9394503.658000, 16, 7250260, 6161008
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453122.out:DATA, 2, (null), 4538437.112000, 4, 6166884, 5864024
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453116.out:DATA, 2, (null), 4505997.931000, 1, 5945668, 5863996
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453259.out:DATA, 2, (null), 2326698.092000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453135.out:DATA, 2, (null), 4504221.977000, 1, 5945668, 5863992
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452615.out:DATA, 2, (null), 1141676.152000, 2, 3820184, 3227628
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453305.out:DATA, 2, (null), 1164135.026000, 8, 6725908, 6160980
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453127.out:DATA, 2, (null), 4545937.699000, 16, 6953380, 5864176
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453350.out:DATA, 2, (null), 4551149.210000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452600.out:DATA, 2, (null), 2332638.853000, 4, 3967656, 3227668
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453387.out:DATA, 2, (null), 2208722.215000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453134.out:DATA, 2, (null), 4201126.663000, 1, 5945668, 5863992
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453339.out:DATA, 2, (null), 8339945.125000, 16, 7250260, 6161040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453257.out:DATA, 2, (null), 2254389.456000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453277.out:DATA, 2, (null), 2285469.083000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453231.out:DATA, 2, (null), 8771326.744000, 32, 6248084, 6161208
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453220.out:DATA, 2, (null), 10544976.631000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453179.out:DATA, 2, (null), 717235.082000, 8, 6429060, 5864136
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453380.out:DATA, 2, (null), 8719092.511000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453200.out:DATA, 2, (null), 669691.139000, 16, 7250260, 6161044
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453388.out:DATA, 2, (null), 1140642.630000, 8, 6725908, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453413.out:DATA, 2, (null), 579886.953000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453150.out:DATA, 2, (null), 2272719.553000, 32, 6044836, 5864188
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453240.out:DATA, 2, (null), 4535860.159000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453238.out:DATA, 2, (null), 4556944.081000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453155.out:DATA, 2, (null), 2208148.440000, 2, 6019404, 5864000
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453282.out:DATA, 2, (null), 1150359.726000, 16, 7250260, 6161040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452616.out:DATA, 2, (null), 1140339.351000, 2, 3820184, 3227628
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453153.out:DATA, 2, (null), 4163543.586000, 1, 5945668, 5863992
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453354.out:DATA, 2, (null), 4525918.356000, 8, 6725908, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453386.out:DATA, 2, (null), 2325931.787000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453133.out:DATA, 2, (null), 4201029.075000, 1, 5945668, 5863992
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453143.out:DATA, 2, (null), 2274484.117000, 8, 6429060, 5864116
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453295.out:DATA, 2, (null), 3994724.386000, 2, 6316276, 6160932
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453404.out:DATA, 2, (null), 2311672.322000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453128.out:DATA, 2, (null), 4546029.991000, 16, 6953380, 5864144
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453170.out:DATA, 2, (null), 4017142.788000, 1, 5945668, 5864040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453368.out:DATA, 2, (null), 2279634.863000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453131.out:DATA, 2, (null), 4204418.523000, 32, 6044836, 5864156
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453367.out:DATA, 2, (null), 2241822.054000, 4, 6463748, 6160916
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452668.out:DATA, 2, (null), 1993761.655000, 1, 3746448, 3314048
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453249.out:DATA, 2, (null), 4545095.374000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452628.out:DATA, 2, (null), 1162184.449000, 32, 4579992, 3227620
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453132.out:DATA, 2, (null), 4480083.998000, 32, 6044836, 5864156
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453391.out:DATA, 2, (null), 1140971.568000, 8, 6725908, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452623.out:DATA, 2, (null), 1143149.739000, 8, 4229816, 3227608
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453157.out:DATA, 2, (null), 1160791.094000, 4, 6166884, 5864024
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452649.out:DATA, 2, (null), 2233568.179000, 1, 3746448, 3227540
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452635.out:DATA, 2, (null), 1115636.504000, 2, 3820184, 3227572
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453292.out:DATA, 2, (null), 4847546.647000, 2, 6316276, 6160932
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453405.out:DATA, 2, (null), 2088598.577000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452644.out:DATA, 2, (null), 587015.970000, 16, 4752152, 3228060
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453152.out:DATA, 2, (null), 4162003.519000, 1, 5945668, 5863992
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452617.out:DATA, 2, (null), 1141620.380000, 2, 3820184, 3227628
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453245.out:DATA, 2, (null), 4557637.355000, 16, 7250260, 6161072
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453281.out:DATA, 2, (null), 1141241.397000, 16, 7250260, 6161012
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453393.out:DATA, 2, (null), 1142825.699000, 16, 7250260, 6161044
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453178.out:DATA, 2, (null), 613342.339000, 8, 6429060, 5864132
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452648.out:DATA, 2, (null), 2270125.173000, 1, 3746448, 3266036
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453225.out:DATA, 2, (null), 9362743.751000, 8, 6725908, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452618.out:DATA, 2, (null), 1112624.465000, 4, 3967656, 3227652
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453148.out:DATA, 2, (null), 2272737.152000, 32, 6044836, 5864188
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452626.out:DATA, 2, (null), 1167307.229000, 16, 4752152, 3227704
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452652.out:DATA, 2, (null), 1054099.599000, 2, 3820184, 3320496
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453285.out:DATA, 2, (null), 1140186.188000, 32, 6248084, 6161244
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453243.out:DATA, 2, (null), 4555579.209000, 8, 6725908, 6160980
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453180.out:DATA, 2, (null), 1283104.251000, 8, 6725908, 6160996
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453165.out:DATA, 2, (null), 1182145.792000, 16, 6953380, 5864176
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452661.out:DATA, 2, (null), 291213.190000, 16, 4752152, 3227664
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453145.out:DATA, 2, (null), 2274679.934000, 16, 6953380, 5864176
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453369.out:DATA, 2, (null), 2278277.242000, 8, 6725908, 6160996
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453395.out:DATA, 2, (null), 1142528.452000, 32, 6248084, 6161224
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453269.out:DATA, 2, (null), 9158020.680000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453293.out:DATA, 2, (null), 3961158.884000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453169.out:DATA, 2, (null), 3978206.114000, 1, 5945668, 5863992
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452604.out:DATA, 2, (null), 2210492.574000, 8, 4229816, 3227604
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453302.out:DATA, 2, (null), 1109010.008000, 8, 6725908, 6161000
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453392.out:DATA, 2, (null), 1142289.843000, 16, 7250260, 6161008
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452609.out:DATA, 2, (null), 2121683.195000, 32, 4579992, 3227620
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453253.out:DATA, 2, (null), 9235079.789000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453385.out:DATA, 2, (null), 2213696.941000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453403.out:DATA, 2, (null), 4596911.573000, 2, 6316276, 6160932
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453201.out:DATA, 2, (null), 575331.571000, 16, 7250260, 6161040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452666.out:DATA, 2, (null), 2169993.508000, 1, 3746448, 3310512
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452651.out:DATA, 2, (null), 1045750.793000, 2, 3820184, 3664060
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453236.out:DATA, 2, (null), 4713775.926000, 2, 6316276, 6160932
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453379.out:DATA, 2, (null), 8031915.100000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453360.out:DATA, 2, (null), 4487534.767000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452667.out:DATA, 2, (null), 2145826.754000, 1, 3746448, 3664408
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453394.out:DATA, 2, (null), 1145578.389000, 16, 7250260, 6161040
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453181.out:DATA, 2, (null), 1317084.500000, 16, 7250260, 6161044
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453156.out:DATA, 2, (null), 2179915.357000, 2, 6019404, 5864004
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453216.out:DATA, 2, (null), 9298684.725000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453226.out:DATA, 2, (null), 8653141.655000, 16, 7250260, 6161008
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453190.out:DATA, 2, (null), 3992405.903000, 2, 6316276, 6160932
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453235.out:DATA, 2, (null), 3480141.862000, 2, 5655144, 5499748
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453406.out:DATA, 2, (null), 2084872.299000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453309.out:DATA, 2, (null), 587804.216000, 16, 7250260, 6161056
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453365.out:DATA, 2, (null), 4412405.858000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453415.out:DATA, 2, (null), 599510.785000, 32, 6248084, 6160716
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452657.out:DATA, 2, (null), 294746.473000, 8, 4229816, 3227572
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453115.out:DATA, 2, (null), 4517332.517000, 1, 5945668, 5863996
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453255.out:DATA, 2, (null), 4666158.243000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453325.out:DATA, 2, (null), 8772240.045000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452645.out:DATA, 2, (null), 570167.864000, 32, 4579992, 3229452
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453160.out:DATA, 2, (null), 1160813.817000, 8, 6429060, 5864100
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453185.out:DATA, 2, (null), 1141927.448000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453241.out:DATA, 2, (null), 4557355.820000, 4, 6463748, 6160892
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452639.out:DATA, 2, (null), 585040.228000, 8, 4229816, 3396620
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452656.out:DATA, 2, (null), 583427.166000, 4, 3967656, 3228156
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453195.out:DATA, 2, (null), 2088477.217000, 4, 6463748, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453147.out:DATA, 2, (null), 2274882.240000, 16, 6953380, 5864144
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453409.out:DATA, 2, (null), 1170928.095000, 8, 6725908, 6158520
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452671.out:DATA, 2, (null), 994292.169000, 2, 3820184, 3450180
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453136.out:DATA, 2, (null), 2276652.312000, 2, 6019404, 5864000
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453129.out:DATA, 2, (null), 4546138.905000, 16, 6953380, 5864176
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453306.out:DATA, 2, (null), 1108045.123000, 8, 6725908, 6161016
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453271.out:DATA, 2, (null), 7981973.127000, 1, 6242544, 6160868
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453130.out:DATA, 2, (null), 4546202.381000, 32, 6044836, 5864188
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452598.out:DATA, 2, (null), 2335327.582000, 2, 3820184, 3227628
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452646.out:DATA, 2, (null), 570423.133000, 32, 4579992, 3238936
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453335.out:DATA, 2, (null), 9093476.132000, 8, 6725908, 6160964
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452594.out:DATA, 2, (null), 2104951.642000, 1, 3746448, 3227540
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453370.out:DATA, 2, (null), 2280068.994000, 8, 6725908, 6161032
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453256.out:DATA, 2, (null), 4654292.851000, 2, 6316276, 6160876
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452685.out:DATA, 2, (null), 162750.714000, 16, 4752152, 3230220
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452636.out:DATA, 2, (null), 559434.995000, 4, 3967656, 3227596
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453140.out:DATA, 2, (null), 2276959.536000, 4, 6166884, 5864024
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453229.out:DATA, 2, (null), 9045557.815000, 32, 6248084, 6161240
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452632.out:DATA, 2, (null), 2322064.480000, 1, 3746448, 3227588
pc6/520Proj4/proj4/3-way-pthreads/slurm-3453264.out:DATA, 2, (null), 2278435.702000, 16, 7250260, 6161056
pc6/520Proj4/proj4/3-way-pthreads/slurm-3452607.out:DATA, 2, (null), 2232939.144000, 16, 4752152, 3227696
